trade_date,exchange,symbol,n_rows,first_timestamp,last_timestamp,duration_seconds,mean_snapshot_interval_ms,p50_snapshot_interval_ms,p95_snapshot_interval_ms,p99_snapshot_interval_ms,n_duplicate_timestamps,n_duplicate_sequence_numbers,n_non_monotonic_sequence,n_missing_values_by_column,n_crossed_book_rows,n_zero_or_negative_price_rows,n_zero_or_negative_size_rows,spread_mean,spread_p50,spread_p95,depth_top10_mean,depth_top10_p50,depth_top10_p95,file_size_mb
2024-01-13,BINANCE,ETH-USDT,163992,2024-01-13 00:00:00.032999936+00:00,2024-01-13 23:59:59.101999872+00:00,86399.068999,526.8525041004445,400.0,1500.0,2302.000128,0,0,0,{},0,0,0,0.010269018821418285,0.010009765625,0.010009765625,92.4434814453125,85.15520095825195,147.16658401489255,717.2209
2024-01-14,BINANCE,ETH-USDT,174231,2024-01-14 00:00:00.102999808+00:00,2024-01-14 23:59:59.265000192+00:00,86399.162,495.8914193903691,400.0,1400.9999360000002,2200.999936,0,0,0,{},0,0,0,0.010193493217229843,0.010009765625,0.010009765625,115.27168273925781,101.231689453125,180.1029052734375,717.2209
2024-01-15,BINANCE,ETH-USDT,186958,2024-01-15 00:00:04.468000+00:00,2024-01-15 23:59:59.848000+00:00,86395.38,462.11364110463904,400.0,1300.0,2000.999936,0,0,0,{},0,0,0,0.010200051590800285,0.010009765625,0.010009765625,102.13643646240234,88.97625350952148,172.70856857299802,717.2209
2024-01-16,BINANCE,ETH-USDT,190612,2024-01-16 00:00:00.048000+00:00,2024-01-16 23:59:59.768999936+00:00,86399.720999,453.27772793771607,399.99974399999996,1299.999744,2000.999936,0,0,0,{},0,0,0,0.010194322094321251,0.010009765625,0.010009765625,93.28717803955078,79.23189163208008,162.05270385742188,717.2209
2024-01-17,BINANCE,ETH-USDT,170341,2024-01-17 00:00:01.269999872+00:00,2024-01-17 23:59:59.229000192+00:00,86397.959,507.2088704961841,400.0,1401.000192,2300.999936,0,0,0,{},0,0,0,0.010212088003754616,0.010009765625,0.010009765625,142.31369018554688,139.94351196289062,206.9311981201172,717.2209
2024-01-18,BINANCE,ETH-USDT,160194,2024-01-18 00:00:00.028999936+00:00,2024-01-18 23:59:59.510999808+00:00,86399.481999,539.3461761741898,400.0,1500.999936,2401.9998720000003,0,0,0,{},0,0,0,0.010291792452335358,0.010009765625,0.010009765625,160.8782196044922,158.3115463256836,219.84322052001954,717.2209
2024-01-19,BINANCE,ETH-USDT,155846,2024-01-19 00:00:00.712000+00:00,2024-01-19 23:59:59.834000128+00:00,86399.122,554.3913632142705,400.000256,1600.0,2500.9999359999997,0,0,0,{},0,0,0,0.010367728769779205,0.010009765625,0.010009765625,177.21974182128906,171.1926498413086,243.25853729248047,717.2209
2024-01-20,BINANCE,ETH-USDT,170210,2024-01-20 00:00:02.435000064+00:00,2024-01-20 23:59:58.908000+00:00,86396.472999,507.5905093146426,400.0,1400.9999360000002,2201.000192,0,0,0,{},0,0,0,0.010085185058414936,0.010009765625,0.010009765625,176.3896942138672,173.22938537597656,230.58223876953122,717.2209
2024-01-21,BINANCE,ETH-USDT,168352,2024-01-21 00:00:00.008000+00:00,2024-01-21 23:59:59.591000064+00:00,86399.583,513.2109877581006,400.0,1500.0,2300.999936,0,0,0,{},0,0,0,0.010055831633508205,0.010009765625,0.010009765625,188.52752685546875,185.58940887451172,247.53124237060544,717.2209
2024-01-22,BINANCE,ETH-USDT,161168,2024-01-22 00:00:00.091000064+00:00,2024-01-22 23:59:59.091000064+00:00,86399.0,536.0836895890598,400.0,1500.999936,2401.000192,0,0,0,{},0,0,0,0.010500432923436165,0.010009765625,0.010009765625,139.11639404296875,134.72035217285156,209.723762512207,717.2209
2024-01-23,BINANCE,ETH-USDT,165976,2024-01-23 00:00:00.292000+00:00,2024-01-23 23:59:59.249000192+00:00,86398.957,520.5540412724326,400.0,1500.9997568000001,2402.260234240009,0,0,0,{},0,0,0,0.010531106032431126,0.010009765625,0.010009765625,143.14007568359375,136.63204956054688,224.86152267456055,717.2209
2024-01-24,BINANCE,ETH-USDT,190253,2024-01-24 00:00:00.049999872+00:00,2024-01-24 23:59:59.168999936+00:00,86399.119,454.12988562571746,399.99974399999996,1201.000192,1901.000192,0,0,0,{},0,0,0,0.010169938206672668,0.010009765625,0.010009765625,160.56556701660156,157.9224090576172,215.0253692626953,717.2209
2024-01-25,BINANCE,ETH-USDT,182032,2024-01-25 00:00:00.068999936+00:00,2024-01-25 23:59:59.832999936+00:00,86399.764,474.6431322137438,400.0,1300.999936,2100.999936,0,0,0,{},0,0,0,0.010090485215187073,0.010009765625,0.010009765625,149.11849975585938,144.6324005126953,209.48261718749998,717.2209
2024-01-26,BINANCE,ETH-USDT,200923,2024-01-26 00:00:00.032999936+00:00,2024-01-26 23:59:59.332999936+00:00,86399.3,430.014134838395,300.99993600000005,1200.0,1801.000192,0,0,0,{},0,0,0,0.010092158801853657,0.010009765625,0.010009765625,176.76141357421875,173.6562957763672,242.9501251220703,717.2209
2024-01-27,BINANCE,ETH-USDT,214446,2024-01-27 00:00:00.032999936+00:00,2024-01-27 23:59:59.672000+00:00,86399.639,402.8988272054093,300.0,1100.000256,1700.9999360000002,0,0,0,{},0,0,0,0.010022818110883236,0.010009765625,0.010009765625,180.89218139648438,171.70001220703125,247.22180938720703,717.2209
2024-01-28,BINANCE,ETH-USDT,194433,2024-01-28 00:00:00.072000+00:00,2024-01-28 23:59:59.937999872+00:00,86399.865999,444.3706077182357,399.000064,1200.9999360000002,1900.9999360000002,0,0,0,{},0,0,0,0.010054616257548332,0.010009765625,0.010009765625,165.198974609375,159.43411254882812,230.27490234374994,717.2209
2024-01-29,BINANCE,ETH-USDT,198447,2024-01-29 00:00:00.539000064+00:00,2024-01-29 23:59:59.719000064+00:00,86399.18,435.3787932233454,300.99993600000005,1200.9999360000002,1900.0,0,0,0,{},0,0,0,0.010063725523650646,0.010009765625,0.010009765625,175.6068115234375,173.67379760742188,240.43039703369138,717.2209
